"","Status","Score","Match_type","Side","Match_addr","ARC_Street","File_","Directory","Full_Link","Quick_Link","Date_","Location","Back_of_Sh","Job_Catego","Hyperlink","Leak_Numbe","Leak_Num_Y","Leak_Class","POINT_X","POINT_Y","lon","lat"
"4536","M",33,"A","L","399 HERRIMAN ST","513 Harriman St","DOC070611-001.tif","S:\WORKSHEETS\Worksheets_2010-8","S:\WORKSHEETS\Worksheets_2010-8\DOC070611-001.tif","DOC070611-001.tif",2010-08-01,"513 Hamilton St",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-8\DOC070611-001.tif","195","2010",0,-8481335,5319525,-76.18913,43.04961
"4537","T",75,"A",NA,"SENECA ESTS","Seneca St. (East Side.)","DOC062311-135.tif","S:\WORKSHEETS\Worksheets_2008-2","S:\WORKSHEETS\Worksheets_2008-2\DOC062311-135.tif","DOC062311-135.tif",2008-02-28,"Seneca St. (East Side.)",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-2\DOC062311-135.tif",NA,NA,0,-8478885,5319008,-76.16712,43.04621
"4538","M",100,"A","L","101 WALTERS DR","101 Walters Dr.","DOC060911-021.tif","S:\WORKSHEETS\Worksheets_2009-1","S:\WORKSHEETS\Worksheets_2009-1\DOC060911-021.tif","DOC060911-021.tif",2009-01-01,"101 Walters Dr.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-1\DOC060911-021.tif","216","2009",0,-8471265,5322610,-76.09867,43.06985
"4539","M",100,"A","L","101 OAKLEY DR","101 Oakley Dr.","DOC062011-088.tif","S:\WORKSHEETS\Worksheets_2009-12","S:\WORKSHEETS\Worksheets_2009-12\DOC062011-088.tif","DOC062011-088.tif",2009-12-29,"101 Oakley Dr.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-12\DOC062011-088.tif","219","2009",0,-8476189,5310026,-76.1429,42.98721
"4540","M",77,"A","R","108 OAKLEY DR","108 East Oakley Dr.","DOC062411-031.tif","S:\WORKSHEETS\Worksheets_2008-3","S:\WORKSHEETS\Worksheets_2008-3\DOC062411-031.tif","DOC062411-031.tif",2008-03-17,"108 East Oakley Dr.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-3\DOC062411-031.tif","043","2008",0,-8476080,5310014,-76.14192,42.98714
"4541","M",47,"A","R","200 ADAMS ST","Adams St.","DOC063011-005.tif","S:\WORKSHEETS\Worksheets_2007-6","S:\WORKSHEETS\Worksheets_2007-6\DOC063011-005.tif","DOC063011-005.tif",2007-06-02,"Adams St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2007-6\DOC063011-005.tif",NA,"2007",0,-8475729,5318475,-76.13877,43.04271
"4542","T",52,"A",NA,"SENECA ESTS","East Seneca Tpk.","DOC062111-058.tif","S:\WORKSHEETS\Worksheets_2010-4","S:\WORKSHEETS\Worksheets_2010-4\DOC062111-058.tif","DOC062111-058.tif",2010-04-28,"East Seneca Tpk.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-4\DOC062111-058.tif",NA,NA,0,-8475347,5312286,-76.13534,43.00206
"4543","M",53,"A","R","2 LIBERTY ST","Liberty St (Dead End)","DOC062911-048.tif","S:\WORKSHEETS\Worksheets_2007-3","S:\WORKSHEETS\Worksheets_2007-3\DOC062911-048.tif","DOC062911-048.tif",2007-03-22,"Liberty St (Dead End)",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2007-3\DOC062911-048.tif","019","2007",0,-8479685,5319418,-76.17431,43.0489
"4544","T",52,"A",NA,"SENECA ESTS","West Seneca Tpk","DOC080311-011.tif","S:\WORKSHEETS\Worksheets_2004-4","S:\WORKSHEETS\Worksheets_2004-4\DOC080311-011.tif","DOC080311-011.tif",2004-04-05,"West Seneca Tpk",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2004-4\DOC080311-011.tif",NA,NA,0,-8477197,5312275,-76.15196,43.00199
"4545","T",53,"A","R","2 WATER ST","Water St","DOC080411-063.tif","S:\WORKSHEETS\Worksheets_2004-5","S:\WORKSHEETS\Worksheets_2004-5\DOC080411-063.tif","DOC080411-063.tif",2004-05-20,"Water St",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2004-5\DOC080411-063.tif",NA,NA,0,-8476878,5319655,-76.14909,43.05046
"4546","M",53,"A","R","2 CANAL ST","Canal St(DPW)","DOC070111-059.tif","S:\WORKSHEETS\Worksheets_2007-9","S:\WORKSHEETS\Worksheets_2007-9\DOC070111-059.tif","DOC070111-059.tif",2007-09-25,"Canal St(DPW)",NA,"Hydrant Removal","\\water-server3\waterdept\WORKSHEETS\Worksheets_2007-9\DOC070111-059.tif",NA,NA,0,-8471911,5320441,-76.10447,43.05562
"4547","T",75,"A","R","102 HENDERSON BLVD","102 Headson Dr","Page0033.tif","S:\WORKSHEETS\01-24-2011_thru_01-30-2011","S:\WORKSHEETS\01-24-2011_thru_01-30-2011\Page0033.tif","Page0033.tif",2011-01-28,"102 Headson Dr",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\01-24-2011_thru_01-30-2011\Page0033.tif",NA,NA,0,-8469767,5320308,-76.08521,43.05474
"4548","M",53,"A","R","2 DELHI ST","Delhi St.","DOC062811-092.tif","S:\WORKSHEETS\Worksheets_2008-10","S:\WORKSHEETS\Worksheets_2008-10\DOC062811-092.tif","DOC062811-092.tif",2008-10-30,"Delhi St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-092.tif",NA,"2008",0,-8474972,5320540,-76.13197,43.05627
"4549","M",52,"M","L","1025 ERIE BLVD W","1025 WEST  ERIE BLVD","DOC062011-097.tif","S:\WORKSHEETS\Worksheets_2010-2","S:\WORKSHEETS\Worksheets_2010-2\DOC062011-097.tif","DOC062011-097.tif",2010-02-04,"1025 West  Erie Blvd",NA,"Backfill","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-2\DOC062011-097.tif",NA,NA,0,-8479863,5319300,-76.1759,43.04813
"4550","M",100,"A","L","139 HIXSON AVE","139 Hixson Ave.","DOC062111-085.tif","S:\WORKSHEETS\Worksheets_2010-3","S:\WORKSHEETS\Worksheets_2010-3\DOC062111-085.tif","DOC062111-085.tif",2010-03-30,"139 Hixson Ave.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-3\DOC062111-085.tif",NA,NA,0,-8473765,5321887,-76.12113,43.06511
"4551","T",34,"A","L","107 MDW LA","107 Lea Ln.","DOC062211-017.tif","S:\WORKSHEETS\Worksheets_2010-6","S:\WORKSHEETS\Worksheets_2010-6\DOC062211-017.tif","DOC062211-017.tif",2010-06-04,"107 Lea Ln.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-6\DOC062211-017.tif",NA,NA,0,-8473583,5323051,-76.11949,43.07274
"4552","M",50,"A","R","100 STATE FAIR BLVD","State Fair Blvd.","DOC062211-053.tif","S:\WORKSHEETS\Worksheets_2010-6","S:\WORKSHEETS\Worksheets_2010-6\DOC062211-053.tif","DOC062211-053.tif",2010-06-15,"State Fair Blvd.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-6\DOC062211-053.tif","135","2010",0,-8483265,5322875,-76.20647,43.07159
"4553","M",100,"A","R","500 STATE FAIR BLVD","500 State Fair Blvd","DOC070711-016.tif","S:\WORKSHEETS\Worksheets_2010-11","S:\WORKSHEETS\Worksheets_2010-11\DOC070711-016.tif","DOC070711-016.tif",2010-11-05,"500 State Fair Blvd",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-11\DOC070711-016.tif","263","2010",0,-8482042,5321790,-76.19548,43.06447
"4554","M",93,"A","R","500 STATE FAIR BLVD","500 Stat Fair Blvd","DOC070611-008.tif","S:\WORKSHEETS\Worksheets_2010-9","S:\WORKSHEETS\Worksheets_2010-9\DOC070611-008.tif","DOC070611-008.tif",2010-09-03,"500 Stat Fair Blvd",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-9\DOC070611-008.tif","228","2010",0,-8481977,5321742,-76.19489,43.06416
"4555","M",37,"A","R","100 STATE FAIR BLVD","State Farm Blvd","DOC070611-001.tif","S:\WORKSHEETS\Worksheets_2010-9","S:\WORKSHEETS\Worksheets_2010-9\DOC070611-001.tif","DOC070611-001.tif",2010-09-01,"State Farm Blvd",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-9\DOC070611-001.tif","227","2010",0,-8482263,5321994,-76.19747,43.06581
"4556","M",50,"A","R","100 STATE FAIR BLVD","State Fair Blvd","DOC070611-002.tif","S:\WORKSHEETS\Worksheets_2010-9","S:\WORKSHEETS\Worksheets_2010-9\DOC070611-002.tif","DOC070611-002.tif",2010-09-01,"State Fair Blvd",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2010-9\DOC070611-002.tif","227","2010",0,-8482264,5321993,-76.19747,43.0658
"4557","M",50,"A","R","100 STATE FAIR BLVD","State Fair Blvd","DOC070111-066.tif","S:\WORKSHEETS\Worksheets_2007-8","S:\WORKSHEETS\Worksheets_2007-8\DOC070111-066.tif","DOC070111-066.tif",2007-08-30,"State Fair Blvd",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2007-8\DOC070111-066.tif","186","2007",0,-8482151,5321870,-76.19646,43.065
"4558","M",100,"A",NA,"E FAYETTE ST & WESTMORELAND AVE","E. Fayette St  & Westmoreland Ave.","DOC011312-001.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-001.tif","DOC011312-001.tif",2012-01-12,"E. Fayette St  & Westmoreland Ave.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-001.tif","008","2012",0,-8473058,5319315,-76.11477,43.04823
"4559","M",100,"A","L","101 GILBERT AVE","101 Gilbert Ave.","DOC011312-002.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-002.tif","DOC011312-002.tif",2012-01-12,"101 Gilbert Ave.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-002.tif",NA,NA,0,-8476450,5322151,-76.14524,43.06684
"4560","M",100,"A","L","223 ROE AVE","223 Roe Ave.","DOC011312-003.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-003.tif","DOC011312-003.tif",2012-01-12,"223 Roe Ave.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-003.tif",NA,NA,0,-8474145,5314843,-76.12454,43.01886
"4561","M",95,"A",NA,"E GENESEE ST & FELLOWS AVE","E. Genessee St. & Fellows Ave.","DOC011312-004.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-004.tif","DOC011312-004.tif",2012-01-12,"E. Genessee St. & Fellows Ave.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-004.tif",NA,NA,0,-8473166,5318889,-76.11575,43.04543
"4562","M",100,"A",NA,"BROOKLEA PL & BROOKLEA DR","Brooklea Pl. & Brooklea Dr.","DOC011312-006.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-006.tif","DOC011312-006.tif",2012-01-11,"Brooklea Pl. & Brooklea Dr.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-006.tif",NA,NA,0,-8477002,5311011,-76.1502,42.99369
"4563","M",100,"A","L","317 S SALINA ST","317 S. Salina St.","DOC011312-007.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-007.tif","DOC011312-007.tif",2012-01-11,"317 S. Salina St.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-007.tif",NA,NA,0,-8477219,5319342,-76.15216,43.0484
"4564","M",100,"A","R","998 STUMP RD","998 Stump Rd.","DOC011312-008.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-008.tif","DOC011312-008.tif",2012-01-11,"998 Stump Rd.",NA,"Conduit Repairs","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-008.tif",NA,NA,0,-8508855,5311202,-76.43635,42.99494
"4565","M",100,"A","L","213 MARCELLUS ST","213  Marcellus St.","DOC011312-010.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-010.tif","DOC011312-010.tif",2012-01-10,"213  Marcellus St.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-010.tif",NA,NA,0,-8478160,5319161,-76.1606,43.04722
"4566","M",100,"A",NA,"CRESCENT AVE & MORTON AVE","Crescent Ave. & Morton Ave.","DOC011312-011.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-011.tif","DOC011312-011.tif",2012-01-10,"Crescent Ave. & Morton Ave.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-011.tif",NA,NA,0,-8478189,5316340,-76.16087,43.02869
"4567","M",100,"A","R","102 LANDON AVE","102 Landon Ave.","DOC011312-013.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-013.tif","DOC011312-013.tif",2012-01-09,"102 Landon Ave.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-013.tif",NA,NA,0,-8476958,5316551,-76.14981,43.03008
"4568","T",100,"A","L","109 OSWEGO ST","109 Oswego St.","DOC011312-014.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-014.tif","DOC011312-014.tif",2011-01-09,"109 Oswego St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-014.tif",NA,NA,0,-8478709,5319130,-76.16554,43.04701
"4569","M",100,"A","R","310 LYDELL ST","310 Lydell St.","DOC011312-015.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-015.tif","DOC011312-015.tif",2012-01-09,"310 Lydell St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-015.tif",NA,NA,0,-8480152,5317378,-76.1785,43.03551
"4570","M",100,"A","L","201 W BRIGHTON AVE","201 W. Brighton Ave.","DOC011312-016.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-016.tif","DOC011312-016.tif",2012-01-09,"201 W. Brighton Ave.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-016.tif",NA,NA,0,-8476568,5315061,-76.1463,43.02029
"4571","M",100,"A","R","1048 LANCASTER AVE","1048 Lancaster Ave.","DOC011312-017.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-017.tif","DOC011312-017.tif",2012-01-09,"1048 Lancaster Ave.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-017.tif",NA,NA,0,-8473945,5316722,-76.12274,43.0312
"4572","M",100,"A","L","1135 LANCASTER AVE","1135 Lancaster Ave.","DOC011312-018.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-018.tif","DOC011312-018.tif",2012-01-09,"1135 Lancaster Ave.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-018.tif",NA,NA,0,-8473884,5316485,-76.1222,43.02964
"4573","M",100,"A","L","125 SHONNARD ST","125 Shonnard St.","DOC011312-019.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-019.tif","DOC011312-019.tif",2012-01-09,"125 Shonnard St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-019.tif","005","2012",0,-8477897,5318305,-76.15824,43.04159
"4574","M",100,"A","R","152 BAKER AVE","152 Baker Ave.","DOC011312-022.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-022.tif","DOC011312-022.tif",2012-01-06,"152 Baker Ave.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-022.tif",NA,NA,0,-8476353,5316614,-76.14437,43.03049
"4575","M",100,"A","R","124 WOODLAND AVE","124 Woodland Ave.","DOC011312-023.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-023.tif","DOC011312-023.tif",2012-01-06,"124 Woodland Ave.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-023.tif",NA,NA,0,-8476407,5316493,-76.14486,43.0297
"4576","M",85,"A",NA,"WALNUT AVE & ERIE BLVD E","Walnut Ave. & Erie Blvd.","DOC011312-024.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-024.tif","DOC011312-024.tif",2012-01-06,"Walnut Ave. & Erie Blvd.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-024.tif","004","2012",0,-8474977,5319687,-76.13202,43.05067
"4577","M",100,"A","L","509 WILLIS AVE","509 Willis Ave.","DOC011312-025.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-025.tif","DOC011312-025.tif",2012-01-06,"509 Willis Ave.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-025.tif",NA,NA,0,-8481520,5319627,-76.19079,43.05027
"4578","M",52,"A","L","299 JAMESVILLE AVE","345 Jamesville Ave.","DOC011312-029.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-029.tif","DOC011312-029.tif",2012-01-05,"345 Jamesville Ave.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-029.tif",NA,NA,0,-8475349,5315660,-76.13536,43.02422
"4579","M",100,"A","L","317 S SALINA ST","317 S. Salina St.","DOC011312-034.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-034.tif","DOC011312-034.tif",2012-01-03,"317 S. Salina St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-034.tif",NA,NA,0,-8477219,5319342,-76.15216,43.0484
"4580","M",100,"A","R","1412 S MCBRIDE ST","1412  S. McBride St.","DOC011312-035.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC011312-035.tif","DOC011312-035.tif",2012-01-03,"1412  S. McBride St.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC011312-035.tif",NA,NA,0,-8476284,5317610,-76.14376,43.03703
"4581","M",100,"A","L","209 ONONDAGA AVE","209 Onondaga Ave.","DOC012512-001.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-001.tif","DOC012512-001.tif",2012-01-23,"209 Onondaga Ave.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-001.tif",NA,NA,0,-8478616,5317008,-76.1647,43.03308
"4582","M",75,"A","R","106 RONEY RD","106-108 Roney Lane","DOC012512-002.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-002.tif","DOC012512-002.tif",2012-01-22,"106-108 Roney Lane",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-002.tif","012","2012",0,-8476162,5312347,-76.14265,43.00246
"4583","T",100,"A","R","310 ELM ST","310 Elm St.","DOC012512-003.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-003.tif","DOC012512-003.tif",2012-01-22,"310 Elm St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-003.tif","013","2012",0,-8474758,5319964,-76.13005,43.05248
"4584","M",100,"A","R","1830 S SALINA ST","1830 S. Salina St.","DOC012512-004.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-004.tif","DOC012512-004.tif",2012-01-21,"1830 S. Salina St.",NA,"Outside Service Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-004.tif","004","2012",0,-8476618,5316308,-76.14676,43.02848
"4585","M",100,"A",NA,"GENESEE PARK DR & DAKIN ST","Genesee Park Dr. & Dakin St.","DOC012512-006.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-006.tif","DOC012512-006.tif",2012-01-20,"Genesee Park Dr. & Dakin St.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-006.tif",NA,NA,0,-8472482,5319690,-76.1096,43.05069
"4586","M",100,"A","L","613 WOLF ST","613 Wolf St.","DOC012512-007.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-007.tif","DOC012512-007.tif",2012-01-20,"613 Wolf St.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-007.tif",NA,NA,0,-8478282,5323354,-76.16171,43.07473
"4587","M",75,"A","L","127 ORLANDO AVE","127 Orlando St.","DOC012512-008.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-008.tif","DOC012512-008.tif",2012-01-20,"127 Orlando St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-008.tif",NA,NA,0,-8476096,5312250,-76.14206,43.00183
"4588","M",100,"A","R","126 DORWIN AVE","126 Dorwin Ave.","DOC012512-009.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-009.tif","DOC012512-009.tif",2012-01-20,"126 Dorwin Ave.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-009.tif",NA,NA,0,-8476378,5309749,-76.1446,42.9854
"4589","M",100,"A","L","161 GENESEE PARK DR","161 Genesee Park Dr.","DOC012512-011.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-011.tif","DOC012512-011.tif",2012-01-19,"161 Genesee Park Dr.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-011.tif",NA,NA,0,-8472459,5319476,-76.10939,43.04928
"4590","M",100,"A","L","111 WAVERLY AVE","111 Waverly Ave.","DOC012512-012.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-012.tif","DOC012512-012.tif",2012-01-19,"111 Waverly Ave.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-012.tif","012","2012",0,-8475467,5318152,-76.13641,43.04059
"4591","M",100,"A","L","721 SALT SPRINGS RD","721 Salt Springs Rd.","DOC012512-014.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-014.tif","DOC012512-014.tif",2012-01-18,"721 Salt Springs Rd.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-014.tif",NA,NA,0,-8471873,5319011,-76.10413,43.04623
"4592","M",100,"A","R","108 BLAINE ST","108 Blaine St.","DOC012512-016.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-016.tif","DOC012512-016.tif",2012-01-17,"108 Blaine St.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-016.tif",NA,NA,0,-8477272,5317048,-76.15263,43.03334
"4593","M",100,"A","R","112 BLAINE ST","112 Blaine St.","DOC012512-017.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-017.tif","DOC012512-017.tif",2012-01-17,"112 Blaine St.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-017.tif",NA,NA,0,-8477283,5317048,-76.15273,43.03334
"4594","M",100,"A","L","815 MEADOWBROOK DR","815-817 Meadowbrook Dr.","DOC012512-018.tif","S:\WORKSHEETS\Worksheets_2012-01","S:\WORKSHEETS\Worksheets_2012-01\DOC012512-018.tif","DOC012512-018.tif",2012-01-18,"815-817 Meadowbrook Dr.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2012-01\DOC012512-018.tif",NA,"2012",0,-8472858,5316849,-76.11298,43.03204
